,Random,Trivial,RF,AdaBoost,GradBoost,LogisticReg,MLP-big
0,,,0.011810720689545234,0.0029107288868167906,0.0,-0.024831574916130698,
1,,,0.007029150197787447,0.01204498065741052,0.000602553933102025,0.012161443074011744,
2,,,0.0,0.006536607171946264,0.004116985550374207,0.007679610095789152,
3,,,0.0,0.005619145513473568,0.0,0.010734172994877866,
4,,,0.009174975165807106,0.0031122680762725894,0.0022572909351620605,-0.009673679847076044,
5,,,0.0017198276071027567,0.013864929447436109,0.008543164750107617,-0.047901000684964584,
6,,,0.004051397900271445,0.001832820556289861,0.0,0.034399832728177655,
7,,,0.0,0.008323504785352058,0.0015524670211271283,0.006677116336304956,
8,,,0.0013103364523165636,0.0,0.0,0.024218699648493724,
9,,,0.017708712959987234,0.007135441256448612,0.004275514332133352,0.019481362457259736,
10,,,0.02099127206464607,0.0022998221894026697,0.0,-0.011450662034824676,
11,,,0.002735780992077822,0.009093433393038832,0.007459509701060034,0.01088470106338773,
12,,,0.0030443722849355106,0.0,0.004636089774721946,0.00848490167604469,
13,,,0.0,0.0,0.0,0.029726194618232928,
14,,,0.0024159167150379283,0.0,0.0,-0.020060648888071474,
15,,,0.07784169174426639,0.0,0.0,-0.00815113962348135,
16,,,0.010850736631738411,0.0018762184251483968,0.0033075825429237965,-0.005451937438972921,
17,,,0.0,0.0,0.0,0.007692660773589033,
18,,,0.0,0.0,0.0,-0.008920571152841034,
19,,,0.0013666204130054875,0.0,0.0,0.0023230949841585215,
20,,,0.02871887121668843,0.037472360181496266,0.037691159715553035,-0.022581178203616797,
21,,,0.006912860504751645,0.053846838451884024,0.035086135239930906,0.015733199544372117,
22,,,0.0,0.004772726200838412,0.0016209453709628342,-0.0024837946437889493,
23,,,0.0014679782208821001,0.008026007001944975,0.013022230710364248,-0.044163383740541566,
24,,,0.018871796828860993,0.05074053990662214,0.042581099823047974,0.007578195679307594,
25,,,0.01234762485503246,0.0,0.0,-0.0022709311114569417,
26,,,0.0,0.002020975736628486,0.002854923287321652,-0.0009173324434719875,
27,,,0.0,0.0,0.0,0.00270788772855298,
28,,,0.0,0.0,0.0,0.003362307739165045,
29,,,0.0019059367961548608,0.0,0.011194525692485352,-0.006255115255313372,
30,,,0.013058366396973702,0.0,0.0,-0.006547563192604792,
31,,,0.005169193930455766,0.004446820215579457,0.0027396019652907375,-0.001730943681882535,
32,,,0.0,0.0,0.0,0.007764730266186118,
33,,,0.0,0.0,0.0,-0.010158906322213626,
34,,,0.0007567819736047198,0.0,0.0,0.0023230949841585215,
35,,,0.0,0.005103079619878863,0.0,-0.015678172044828444,
36,,,0.0015209603231954713,0.005594289369968974,0.0,0.009308329792558837,
37,,,0.0,0.0,0.0,-0.0019096872720015578,
38,,,0.004909354478017768,0.0,0.0,-0.0065438667486555704,
39,,,0.003913443927635764,0.010512617678650235,0.02161064421536368,0.0025247056649872505,
40,,,0.025204792781011554,0.00331259296720657,0.029113448757559907,3.78411412170797e-05,
41,,,0.0,0.005689003540678238,0.006645884011263471,0.00042396484948108523,
42,,,0.0,0.0030442305269051417,0.0003377750851111154,0.004592835850623667,
43,,,0.0,0.0,0.0,0.0014798657913788701,
44,,,0.002122745303967251,0.0,0.015153886985887105,0.008365421077123871,
45,,,0.0,0.0,0.0,-0.0042741515133260174,
46,,,0.0,0.0,0.0,-0.0009345417017076525,
47,,,0.0,0.0,0.0,-0.0004034676932965627,
48,,,0.0,0.0,0.0,-4.36317207458909e-06,
49,,,0.0,0.0,0.0,0.0,
50,,,0.0,0.0,0.0,0.0,
51,,,0.0,0.0,0.0,0.0,
52,,,0.0,0.0,0.0,0.0,
53,,,0.0,0.0,0.0,0.0,
54,,,0.0,0.0,0.0,0.0,
55,,,0.0,0.0,0.0,0.0022371079435036367,
56,,,0.0,0.0,0.0,-8.758306040945156e-05,
57,,,0.0,0.0,0.0,-0.0004034676932965627,
58,,,0.0,0.0,0.0,-5.1666661744120644e-05,
59,,,0.0,0.0,0.0,-0.003815969157740243,
60,,,0.028277226860496406,0.004022430715102334,0.0,-0.023734087592375826,
61,,,0.0057766998660375565,0.00994809477055609,0.015220668033797522,0.01332798987192419,
62,,,0.0,0.0,0.0,0.00966756367018815,
63,,,0.0012828888336107297,0.0029296961058999245,0.0,0.028894375067520798,
64,,,0.0037390551946150695,0.0,0.0024120169445251845,-0.0006106159120448644,
65,,,0.0,0.0,0.0069245487591647415,-0.047126181938487575,
66,,,0.016629889885181645,0.011061016628604729,0.012469944445496923,0.034862778035138126,
67,,,0.005712602731925008,0.0,0.00834060977839236,0.009942989735651355,
68,,,0.0,0.0,0.0,-0.02896648866730027,
69,,,0.027935144551721747,0.01450929681281469,0.020604669288625452,0.018965153179152962,
70,,,0.0018205102247320338,0.00769917359984929,0.004936455706730674,-0.012843946969560642,
71,,,0.006764349384137408,0.013948355845583366,0.007400226364958405,0.010648054159704247,
72,,,0.003061641982188931,0.014684675712165788,0.0062872231355419065,0.006797396504262203,
73,,,0.0,0.003105967974299182,0.0,0.02741582232550119,
74,,,0.01089453824640024,0.016561918840046822,0.0017399049798877337,-0.001960674892893586,
75,,,0.030845771395393518,0.008399875061829702,0.01970022733394746,-0.004175904939140931,
76,,,0.00312775928284329,0.0,0.0,0.0008495550681913064,
77,,,0.0,0.006712436186458695,0.0,0.005253850724659836,
78,,,0.0,0.0008628229051387147,0.0,0.004724435275035179,
79,,,0.009657039204348558,0.01681013024941575,0.007212488779765114,0.0076791467125809434,
80,,,0.0030142080550488006,0.01302097985186117,0.0,-0.015678172044828444,
81,,,0.0027789039519060792,0.0,0.0,0.009308329792558837,
82,,,0.0,0.0,0.0001324068914527118,-0.0019096872720015578,
83,,,0.0,0.0,0.004791244295079051,-0.0065438667486555704,
84,,,0.020304214891827044,0.007466219803745636,0.010908462370952854,0.0025247056649872505,
85,,,0.03826173660169549,0.0,0.003908433780018797,-0.003088449982235186,
86,,,0.002878977647251296,0.0,0.00210057168397885,-0.0009048435028049665,
87,,,0.0,0.0,0.0029593879961321208,0.00330380967080152,
88,,,0.0,0.0,0.0,0.003202545848515258,
89,,,0.0017494069303923819,0.0021683845134202943,0.0,-0.004571088520820384,
90,,,0.0,0.0,0.0,-0.0009927179632077928,
91,,,0.0,0.0,0.0,-0.0013775226709699983,
92,,,0.0,0.0,0.0,-0.00047689295316172324,
93,,,0.0,0.0,0.0,-0.0003817458033249394,
94,,,0.0,0.0,0.0,0.0,
95,,,0.0,0.0,0.0,0.0,
96,,,0.0,0.0,0.0,0.0,
97,,,0.0,0.0,0.0,0.0,
98,,,0.0,0.0,0.0,0.0,
99,,,0.0,0.0,0.0,0.0,
100,,,0.0,0.0,0.0,0.0,
101,,,0.0,0.0,0.0,-0.0018431016274518184,
102,,,0.0,0.0,0.0,-0.0006269826281350846,
103,,,0.0,0.0,0.0,-8.419659768214755e-05,
104,,,0.0,0.0,0.0,-0.0007033587641402186,
105,,,0.0520225886234581,0.019954481331174695,0.04673372543850694,-0.01717374572716542,
106,,,0.004973159438140645,0.01030289816151569,0.04320836558973592,-0.0037263420074025422,
107,,,0.0,0.01027894357987143,0.003544897932877331,0.022159145168397613,
108,,,0.0,0.002386779810510471,0.0,-0.0373078714616143,
109,,,0.0020006704385793677,0.0,0.0,0.026046179784045387,
110,,,0.0028741479273360973,0.0098769493629352,0.0019527571230797296,-0.05083688947573783,
111,,,0.004567017489916008,0.025952875183843892,0.030641394785976085,0.03273167618526297,
112,,,0.0,0.003211583531811562,0.0008180928758547927,0.009542404213762975,
113,,,0.0017386970219668244,0.013020363072616541,0.0038073475584596917,-0.011590680127516224,
114,,,0.02353646207854241,0.013339943614266872,0.022039387949884456,0.025151378622350746,
115,,,0.006426201121675678,0.0038114416260290524,0.01683543474913481,-0.0067901898039549454,
116,,,0.01249091422568569,0.013008190228296653,0.013319140206078137,-0.005005672347303933,
117,,,0.0,0.014106438262984519,0.0019005545070287359,0.01975831129738231,
118,,,0.0,0.010802033825635823,0.014692614022176675,-0.01298253092455935,
119,,,0.007006705830572181,0.015386105194116734,0.008341582631588363,0.027048719344998345,
120,,,0.0,0.0,0.0,-0.0028621742482353796,
121,,,0.0,0.0,0.0,-3.744625304419492e-05,
122,,,0.0,0.0,0.0,-0.000395305869974487,
123,,,0.0,0.0,0.0,0.0027475305682806103,
124,,,0.0,0.0,0.0,0.000541554476480095,
125,,,0.0,0.0,0.0,0.0,
126,,,0.0,0.0,0.0,0.0,
127,,,0.0,0.0,0.0,0.0,
128,,,0.0,0.0,0.0,0.0,
129,,,0.0,0.0,0.0,0.0,
130,,,0.0,0.0,0.0,0.0,
131,,,0.0,0.0,0.0,-0.0001341815729404405,
132,,,0.0,0.0,0.0,-0.000161038858195155,
133,,,0.0,0.0,0.0,-4.939307474633878e-05,
134,,,0.0,0.0,0.0,-0.004077047879390592,
135,,,0.024687927557146085,0.0,0.0,-0.006876237164118201,
136,,,0.019784787283410023,0.0026972364019280373,0.0,-0.0010607053363957167,
137,,,0.0,0.0,0.0,0.006970170135215534,
138,,,0.0,0.0,0.0,-0.009013704324984108,
139,,,0.005355071435097984,0.0031897526103072255,0.0,0.0023230949841585215,
140,,,0.0,0.0,0.0,-0.015678172044828444,
141,,,0.016199177019200234,0.00497027434264731,0.0,0.009308329792558837,
142,,,0.002529088470453974,0.0,0.0,-0.0019096872720015578,
143,,,0.0,0.0,0.0,-0.0065438667486555704,
144,,,0.024821131835659947,0.011045531833149953,0.019011566286853854,0.0025247056649872505,
145,,,0.030069256982851296,0.0,0.0,-0.003088449982235186,
146,,,0.005109026811731492,0.0047186462955259275,0.0,-0.0012728594336708686,
147,,,0.0,0.0,0.0,0.002282585610997063,
148,,,0.0,0.0,0.00043329489025234675,-0.005467268501825559,
149,,,0.003836092923238907,0.0,0.008145936421499673,0.003254243655111221,
150,,,0.0061543619267719896,0.0,0.015847355232812676,-0.0077558056847888005,
151,,,0.0030570194785301207,0.021158588114013357,0.022526211718621268,0.0028983107320341974,
152,,,0.0,0.01111686051236348,0.0,0.004493026897070746,
153,,,0.0,0.0006529795825837811,0.0,0.006856679938710506,
154,,,0.0036544954470437347,0.012813730357507205,0.013520419385105367,0.003582454730500977,
155,,,0.002459264473486115,0.012581537918186706,0.0,-0.01293942104833627,
156,,,0.03233063913595713,0.010089206453887695,0.027072204632721985,0.011354861321985097,
157,,,0.0,0.022115880902388987,0.01752551379384873,0.0036349489434478028,
158,,,0.0,0.005178066357354084,0.004908103765421193,0.00649741891931139,
159,,,0.02622105338892492,0.058616528930477994,0.07378838432539765,0.007769014786064695,
160,,,0.020684349179103823,0.0028289701045411193,0.004565716009981161,-0.0017541598065643578,
161,,,0.007997713270387525,0.006960105619974658,0.0055287845363319495,0.0019038633239259403,
162,,,0.0,0.017312432880916988,0.01694867050365455,0.0036603334777326976,
163,,,0.0,0.0,0.0,0.0063048550567497575,
164,,,0.0043034576962508245,0.021002365217370055,0.0037522988979449296,-0.010599824965026672,
165,,,0.01106846140242202,0.006146802395648353,0.002896802724822319,-0.11249046774453426,
166,,,0.012974405441955838,0.0,0.0029637834574636774,0.023420574975555563,
167,,,0.0017677169920992993,0.0053352447858310646,0.0011854808139471552,0.08979910641122894,
168,,,0.0,0.0,0.0,0.000608258686860753,
169,,,0.013674992417074839,0.0015608703368018184,0.013307515488644285,0.04412183929411769,
170,,,0.004648048899634175,0.005757687175703375,0.0,-0.2496674178791383,
171,,,0.011760492878045195,0.0180076712222171,0.0031823873942581505,0.14381811267791897,
172,,,0.0,0.009738061827762896,0.0,0.013340838059737046,
173,,,0.0,0.013425016445798143,0.0011628627171729326,-0.01107312531806821,
174,,,0.028115906123536004,0.032954419927478155,0.02900334643627376,0.06315521958374697,
175,,,0.011831186310308796,0.004493781039883843,0.0,-0.06418395769663278,
176,,,0.004579643092216183,0.019054991197284144,0.007111033867554887,0.015499024796857148,
177,,,0.0,0.004580220312175387,0.0,0.07199937819184278,
178,,,0.0,0.0,0.0,-0.010555545775026619,
179,,,0.0020422943059748844,0.006555248130489577,0.01199233716078297,0.05877036864620103,
180,,,0.003943136003802453,0.0007986582293791064,0.010333044587465322,0.0029816681416278785,
181,,,0.00849829818576506,0.05342200507478292,0.07985725532033655,0.0003843166638908774,
182,,,0.00476015435853502,0.0005381433439201305,0.0011414842911470961,0.0018090793211047872,
