1:1,1:2,1:3,1:4,2:2,2:3,2:4,3:3,3:4,4:4,g_1:1,g_1:2,g_1:3,g_1:4,g_2:2,g_2:3,g_2:4,g_3:3,g_3:4,g_4:4,s_1:1,s_1:2,s_1:3,s_1:4,s_2:2,s_2:3,s_2:4,s_3:3,s_3:4,s_4:4
25.974444922003,18.3881581732726,18.3378572602389,0,26.025589858989,18.3527424660025,0,26.1306277543164,0,16.8199917114247,32.8416193747853,24.352683957403,24.3274562006183,0,32.8416283064239,24.3341102713844,0,32.8416173136379,0,24.1709350738578,32.0149999999996,24.0149999999997,24.0050000000001,0,32.0149999999996,24.0050000000001,0,32.0149999999996,0,24.0050000000001
27.8296126611504,18.8416338831651,18.6176494195084,0,27.794024189703,18.5928115198982,0,27.9704658625584,0,16.8179601703502,32.8644074406017,24.3697134647828,24.3535950196823,0,32.8644034690004,24.3369839554337,0,32.8644031175313,0,24.1892732145368,32.0300000000029,24.0299999999989,24.0100000000026,0,32.0300000000029,24.0100000000026,0,32.0300000000029,0,24.0100000000026
28.4847794876646,19.0243705285456,18.7374441646658,0,28.5559894433691,18.7439443130031,0,28.7212552318452,0,16.8306523888548,32.8776958934517,24.3842806141325,24.3623309902577,0,32.8776933037367,24.3442458379578,0,32.8776917005797,0,24.2003749537551,32.045000000002,24.0449999999986,24.0149999999996,0,32.045000000002,24.0149999999996,0,32.045000000002,0,24.0149999999996
30.3303081459336,20.3753024849102,18.7190241638573,0,30.4420937719373,18.762390153957,0,31.1525498193131,0,16.7656097188869,32.9194002886654,24.4243326087713,24.3661090842696,0,32.9194012972558,24.3536952839704,0,32.9193982019267,0,24.2149281987967,32.0900000000012,24.089999999997,24.0299999999989,0,32.0900000000012,24.0299999999989,0,32.0900000000012,0,24.0299999999989
30.9215183592726,19.5664283310168,18.9758302803044,0,30.9634079307251,19.0174604450488,0,31.1946184756852,0,16.6219261664902,32.9465233339415,24.4520560470631,24.3778687978839,0,32.9465277423083,24.3654362914995,0,32.9465247932628,0,24.2328625045604,32.1199999999964,24.1199999999968,24.0400000000024,0,32.1199999999964,24.0400000000024,0,32.1199999999964,0,24.0400000000024
31.2685623319354,19.5291037581691,19.0582179232363,0,31.3536942621235,19.1666808477967,0,31.7113483654282,0,16.593079995002,32.9946763380886,24.5040761736207,24.3846599628159,0,32.9946738710715,24.366746522936,0,32.9946691515607,0,24.2484752225677,32.1799999999946,24.1799999999951,24.0599999999981,0,32.1799999999946,24.0599999999981,0,32.1799999999946,0,24.0599999999981
28.3109038680343,18.8579434090244,18.7208812235708,0,28.3523141443912,18.7400660754328,0,28.4806487982433,0,16.8228290537983,33.0071628051517,24.5156559856358,24.3870691619766,0,33.0071618728634,24.368849590829,0,33.0071551396705,0,24.2533431856635,32.1950000000055,24.1950000000049,24.0650000000019,0,32.1950000000055,24.0650000000019,0,32.1950000000055,0,24.0650000000019
29.3514523829359,19.4217099750736,18.7936711422198,0,29.4331954752408,18.8179844933975,0,29.6198290944311,0,16.8364499851562,33.0200895152548,24.5310603995664,24.3928553507821,0,33.0200885860307,24.3734205513397,0,33.020082081462,0,24.2618318878737,32.2100000000022,24.2100000000019,24.0700000000024,0,32.2100000000022,24.0700000000024,0,32.2100000000022,0,24.0700000000024
35.4614174987005,19.7659217350153,19.7593155022303,0,35.4196256337054,19.7735746122923,0,35.6528433684352,0,16.2429680238603,33.0408541683712,24.5343611633805,24.3877676920559,0,33.0408550683139,24.3970007772232,0,33.0408526139246,0,24.2654619569663,32.2250000000024,24.2250000000013,24.0749999999982,0,32.2250000000024,24.0749999999982,0,32.2250000000024,0,24.0749999999982
31.3871586847583,19.8170301524189,19.0119464591774,0,31.4519149794481,19.0690848865783,0,31.9157853093687,0,16.614217438851,33.0565059019891,24.5517159990364,24.3892846548282,0,33.056507450616,24.4020202870122,0,33.0565044221901,0,24.2720983722211,32.2399999999956,24.2399999999972,24.0799999999952,0,32.2399999999956,24.0799999999952,0,32.2399999999956,0,24.0799999999952
29.0626155499645,19.2133893244668,18.7588534617455,0,29.1941720831654,18.8304480567287,0,29.2807604166595,0,16.8244667815291,33.0899410232789,24.5930704921517,24.3866782588669,0,33.0899439641427,24.3955478687595,0,33.0899464798213,0,24.2800576657336,32.2849999999991,24.285000000003,24.0950000000011,0,32.2849999999991,24.0950000000011,0,32.2849999999991,0,24.0950000000011
27.3753428150461,19.2479194419546,18.4255001430284,0,27.4305081700326,18.4418419784754,0,27.8821593680762,0,16.8561223117347,33.171892984358,24.6719649217903,24.4258344432399,0,33.1718947653708,24.4298115998141,0,33.1718914356512,0,24.3253423416447,32.375,24.375,24.125,0,32.375,24.125,0,32.375,0,24.125
29.9395976322081,19.4912553153803,18.9142329104154,0,29.9606102090594,18.9098178548807,0,30.2100505094731,0,16.8069084719525,33.115118444056,24.6242896894772,24.4261776348652,0,33.1151137404262,24.4191987803862,0,33.1151278929404,0,24.3141391317017,32.2999999999953,24.2999999999976,24.1000000000035,0,32.2999999999953,24.1000000000035,0,32.2999999999953,0,24.1000000000035
31.5030073467796,20.9849441165777,18.8429686820521,0,31.5098302101035,18.8054223992754,0,32.1998301721567,0,16.8745580703708,33.9112103,25.4068123,24.6480199,0,33.9112071,24.6562899,0,33.9112095,0,24.6140537,33.125,25.125,24.375,0,33.125,24.375,0,33.125,0,24.375
27.7544594237555,19.1464104049796,18.5279441827907,0,27.7829961249891,18.5475909665305,0,28.0456085247498,0,16.8499599466545,34.2648918000001,25.7664060000001,24.7506096000001,0,34.2648920000001,24.7498546000001,0,34.2648918000001,0,24.7266970000001,33.5,25.5,24.5,0,33.5,24.5,0,33.5,0,24.5
27.2892783307565,19.822120512489,18.2411693511496,0,27.3774599879332,18.2869128231798,0,27.9751179998793,0,16.8729648643127,34.6310179807907,26.1430213312486,24.8831618271164,0,34.6310163055618,24.8803614027251,0,34.6310189859281,0,24.868205494751,33.875,25.875,24.625,0,33.875,24.625,0,33.875,0,24.625
30.1335949986436,19.3791684222377,18.928109923478,0,30.2092201722685,18.9615828350938,0,30.5278807475241,0,16.6913192831372,35.0041400077633,26.5030821414709,25.0022105640321,0,35.0041403959273,25.0000389358335,0,35.0041429339226,0,24.9918756083724,34.25,26.25,24.75,0,34.25,24.75,0,34.25,0,24.75
28.5644281032552,19.2533371106723,18.6643804768159,0,28.6463184129212,18.6869332369135,0,28.8354050130904,0,16.8325078419308,35.8768039246518,25.3768398691782,25.342540457247,0,35.8768014717445,25.3462236233844,0,35.8768048366302,0,25.1875395452686,35.0449999999992,25.0450000000054,25.0150000000068,0,35.0449999999992,25.0150000000068,0,35.0449999999992,0,25.0150000000068
37.5723719074303,20.018007792688,20.0143037344111,0,37.5447737127078,19.9884787760248,0,37.6369849666561,0,16.0338269466038,35.8936602627257,25.391276683087,25.3489184455392,0,35.8936597701149,25.3512845101259,0,35.8936637110017,0,25.1959169129721,35.0599999999981,25.0599999999983,25.0199999999997,0,35.0599999999981,25.0199999999997,0,35.0599999999981,0,25.0199999999997
31.9523431756015,19.7891292120289,18.9408973717954,0,32.12797140207,18.9919792301069,0,32.4617485485916,0,16.3169060267014,35.9262274035696,25.428110501541,25.3652486369332,0,35.9262259473739,25.3678916319551,0,35.9262312980463,0,25.2195351010872,35.0900000000039,25.089999999997,25.0299999999989,0,35.0900000000039,25.0299999999989,0,35.0900000000039,0,25.0299999999989
27.6489282299971,18.8979918762046,18.5688595334739,0,27.6242777581168,18.5590753247786,0,27.8440896482744,0,16.8292281732076,35.9401802647204,25.440489732673,25.3705469053204,0,35.9401788165783,25.3710695977061,0,35.9401861731399,0,25.2261134764098,35.1049999999964,25.1050000000024,25.0350000000005,0,35.1049999999964,25.0350000000005,0,35.1049999999964,0,25.0350000000005
29.1992297175606,18.8941291143127,18.8938110308757,0,29.2797187851691,18.9469147182921,0,29.28901274329,0,16.811002051788,35.9541453686696,25.4511919443715,25.3729471267384,0,35.9541435974809,25.3734436499607,0,35.9541529782209,0,25.2298586329048,35.1199999999975,25.1199999999983,25.0399999999973,0,35.1199999999975,25.0399999999973,0,35.1199999999975,0,25.0399999999973
27.8014513853404,18.6718431011852,18.7143984790109,0,27.8850292222685,18.7215422990746,0,28.0311191823866,0,16.8413171190903,35.9691677000001,25.4662699,25.3674947,0,35.9691661,25.3798415,0,35.9691583,0,25.2334441,35.149999999998,25.1499999999995,25.0500000000016,0,35.149999999998,25.0500000000016,0,35.149999999998,0,25.0500000000016
35.6977123965762,20.6145504314543,19.6432853968499,0,35.9712055390696,19.7786524348302,0,36.4947069516871,0,16.3884755961994,35.986208114822,25.4849115834023,25.3846081516239,0,35.9862041586162,25.3753987487349,0,35.9862061827215,0,25.2455623332413,35.1649999999973,25.1649999999987,25.0549999999982,0,35.1649999999973,25.0549999999982,0,35.1649999999973,0,25.0549999999982
37.925821876864,20.2475078496668,20.1300747203789,0,37.9970983394049,20.1471346846326,0,37.8954180596313,0,16.212227579346,35.9842304783824,25.487347279303,25.3745119184613,0,35.9842342594115,25.3723899391748,0,35.9842269439422,0,25.2424293111951,35.1799999999963,25.1799999999977,25.0599999999986,0,35.1799999999963,25.0599999999986,0,35.1799999999963,0,25.0599999999986
32.5704507074024,19.5773218775686,19.2085710324237,0,32.6770967195471,19.1836715238334,0,32.7935970460952,0,16.3538796332514,35.9974847961407,25.5018815904139,25.375636616869,0,35.9974918300654,25.3683292717086,0,35.9974923902895,0,25.2442540149393,35.1950000000057,25.1950000000052,25.065000000002,0,35.1950000000057,25.065000000002,0,35.1950000000057,0,25.065000000002
30.3436886652449,19.4422561418609,18.8434283959923,0,30.4595320734856,18.9024938621084,0,30.7927185754464,0,16.5584517849338,36.0245626000001,25.5312749999999,25.3886302,0,36.0245678000001,25.3768164000001,0,36.0245684,0,25.2602398,35.2249999999889,25.2249999999938,25.0750000000073,0,35.2249999999889,25.0750000000073,0,35.2249999999889,0,25.0750000000073
34.3915687746876,19.6345613991385,19.588103349369,0,34.5602315821119,19.7021337099095,0,34.6459719475767,0,16.2890505445604,36.0417545461581,25.5475866284919,25.3944543062757,0,36.0417602723826,25.3838867909928,0,36.0417598080941,0,25.2687502127989,35.2400000000007,25.2400000000017,25.0800000000015,0,35.2400000000007,25.0800000000015,0,35.2400000000007,0,25.0800000000015
29.33393081911,19.3535852183963,18.7996417493084,0,29.4009529409026,18.8208139365823,0,29.7833654585681,0,16.8045379434411,36.056108688904,25.5622029433344,25.3995781832034,0,36.056114022463,25.3859669121797,0,36.0561125832488,0,25.2746978637544,35.2550000000037,25.2550000000034,25.0850000000001,0,35.2550000000037,25.0850000000001,0,35.2550000000037,0,25.0850000000001
27.675765440877,18.9113323948625,18.6059403583036,0,27.5821379430719,18.5543475557368,0,27.8833219019869,0,16.8378171861214,36.0719218831508,25.5742096012289,25.4012677360459,0,36.0719282008926,25.3878199008868,0,36.0719304034081,0,25.2777762273228,35.2700000000036,25.2699999999977,25.0899999999996,0,35.2700000000036,25.0899999999996,0,35.2700000000036,0,25.0899999999996
27.6641421495678,18.8248156514502,18.5556916344282,0,27.682399328491,18.584833560861,0,27.7653256576628,0,16.8225446853721,36.0840824344227,25.5890015523623,25.4048011383991,0,36.0840874099432,25.3925162998049,0,36.084091270947,0,25.2852610357043,35.2849999999998,25.2850000000029,25.0950000000011,0,35.2849999999998,25.0950000000011,0,35.2849999999998,0,25.0950000000011
28.2833443170468,19.1598245968166,18.601678534762,0,28.372523223832,18.6381912890261,0,28.5588886779264,0,16.8301058430788,36.1280284880348,27.6267003550335,25.3685529478032,0,36.1280278052778,25.370148380159,0,36.1280231625303,0,25.3671411087973,35.375,27.375,25.125,0,35.375,25.125,0,35.375,0,25.125
31.8008642112753,20.3468185523989,19.0652785620794,0,31.9071967225779,19.1044150974663,0,32.4530661637935,0,16.8031743811158,36.100825094881,25.609665972415,25.4130136536147,0,36.1008270387855,25.4011388040359,0,36.1008348144034,0,25.2976230213829,35.300000000002,25.3000000000017,25.1000000000009,0,35.300000000002,25.1000000000009,0,35.300000000002,0,25.1000000000009
27.4076704936015,18.6219398721907,18.5631838769074,0,27.3956059984506,18.5714416743406,0,27.4125042702304,0,16.8132077452193,36.5143186119874,28.0084903109508,25.5081956587051,0,36.5143195132943,25.5076404536578,0,36.5143281508188,0,25.5067229983476,35.75,27.75,25.25,0,35.75,25.25,0,35.75,0,25.25
27.1936426408367,18.8489601037893,18.4702712214396,0,27.1654168093704,18.4707546718154,0,27.5731104365219,0,16.825563274848,36.8907874274078,26.3837970058074,25.632480541519,0,36.8907902179651,25.6340823968625,0,36.8907964024436,0,25.5969280865827,36.125,26.125,25.375,0,36.125,25.375,0,36.125,0,25.375
29.5759541607573,19.3500899218685,18.8696691222809,0,29.7341638365651,18.911496534904,0,30.0016213327887,0,16.7973953212598,37.2641011779646,26.7572915352951,25.7658785032405,0,37.2640978936766,25.7626802198283,0,37.2641054694341,0,25.7420507313014,36.5,26.5,25.5,0,36.5,25.5,0,36.5,0,25.5
29.0455167587643,19.458656355137,18.7465959410214,0,29.029771433247,18.7505399602902,0,29.4446288041822,0,16.8492884763143,37.2429182052906,28.7357888147318,25.7535721732352,0,37.2429186437375,25.7532729575681,0,37.2429108491255,0,25.7530635260876,36.5,28.5,25.5,0,36.5,25.5,0,36.5,0,25.5
28.5189997106048,19.0527177301584,18.7227313051827,0,28.5398363121218,18.7131806667879,0,28.7035074266921,0,16.8184185752285,37.633697688652,27.1223845166092,25.888505484351,0,37.633697064612,25.8840217333909,0,37.6336942084294,0,25.8724607694892,36.875,26.875,25.625,0,36.875,25.625,0,36.875,0,25.625
26.9668653633102,18.7905032420796,18.4518527100385,0,26.9655219578613,18.4479152232363,0,27.2574569424441,0,16.8365068457411,37.6372510926902,29.1400658628486,25.8786762622457,0,37.6372513187641,25.8784583270535,0,37.6372395629239,0,25.8781865862848,36.875,28.875,25.625,0,36.875,25.625,0,36.875,0,25.625
27.8739555130747,18.7232559063689,18.6758297241976,0,27.893569978233,18.6771469925543,0,27.9980678905205,0,16.8267963018555,38.0133984,27.5175666,26.0253838,0,38.0133984,26.0245618000001,0,38.0133938,0,26.0170948,37.25,27.25,25.75,0,37.25,25.75,0,37.25,0,25.75
43.0018005074921,20.5618721738602,20.5365694981271,0,43.1701474343598,20.6320248171146,0,43.3686104305576,0,15.1267880591239,38.0107497867721,29.5081434442118,26.0081431340621,0,38.0107497867721,26.00836039389,0,38.0107430410172,0,26.0081184771652,37.25,29.25,25.75,0,37.25,25.75,0,37.25,0,25.75
27.7327226241254,19.3082489344392,18.4883184847406,0,27.7650613987672,18.5149354904092,0,28.2571577585619,0,16.8587390300595,38.3757894611915,29.8859252314266,26.1270667576548,0,38.3757894611915,26.1270404106337,0,38.3758061951103,0,26.1270404106337,37.625,29.625,25.875,0,37.625,25.875,0,37.625,0,25.875
34.3094924221987,20.0424243875783,19.461945892327,0,34.3269908462702,19.4939434830942,0,34.4887969587647,0,16.3949933499429,38.8371124191064,26.3448307550077,26.3357531895223,0,38.8371062557782,26.3480314637904,0,38.8371073651773,0,26.1801330970724,38.0150000000094,26.0150000000072,26.0050000000033,0,38.0150000000094,26.0050000000033,0,38.0150000000094,0,26.0050000000033
33.1380711622575,19.5649198359532,19.1011354803342,0,33.3708072619495,19.2145746786906,0,33.5807593819307,0,16.1050948584434,38.8712559637738,26.3696873628682,26.3476260678773,0,38.8712527893188,26.342815461463,0,38.8712547966947,0,26.1874696326035,38.0450000000049,26.0450000000027,26.0150000000037,0,38.0450000000049,26.0150000000037,0,38.0450000000049,0,26.0150000000037
28.3493467846077,18.7776601086424,18.7737625050986,0,28.3730877403051,18.7849277524869,0,28.5051721124229,0,16.8196240429608,38.8879426991151,26.3856364412137,26.3413124209862,0,38.8879464917826,26.3373265170671,0,38.8879397281922,0,26.1846668457649,38.0599999999981,26.0599999999984,26.0200000000008,0,38.0599999999981,26.0200000000008,0,38.0599999999981,0,26.0200000000008
30.4483547585618,19.7494608152543,18.9332738035991,0,30.4790209986672,18.9413212169272,0,31.081911400621,0,16.8014483410681,38.9006554922669,26.3937330604011,26.3553537241406,0,38.9006544242712,26.3453865946758,0,38.9006578655908,0,26.1960722874886,38.075000000006,26.0750000000035,26.0249999999962,0,38.075000000006,26.0249999999962,0,38.075000000006,0,26.0249999999962
35.4439365926614,19.635193729923,19.8526570775981,0,35.0639415465622,19.5341921088164,0,35.444301974603,0,16.1882495320685,38.9051899260629,26.4031984288355,26.3357113678373,0,38.9051948243993,26.3495549907578,0,38.9051825323476,0,26.1945256007393,38.0899999999974,26.0899999999978,26.0299999999991,0,38.0899999999974,26.0299999999991,0,38.0899999999974,0,26.0299999999991
37.9996734188913,20.2122599441265,20.1822327475306,0,38.0799995372569,20.2384571728127,0,38.3156521336306,0,16.1474616930621,38.9370847195538,26.4377244740172,26.3695803383159,0,38.9370865470221,26.3708959748841,0,38.9370859847242,0,26.225317651469,38.1050000000038,26.1050000000021,26.0350000000028,0,38.1050000000038,26.0350000000028,0,38.1050000000038,0,26.0350000000028
34.7508847348835,20.3230402990154,19.605662652635,0,34.6315296868665,19.4444473156734,0,35.2154103502362,0,16.4051398925586,38.9447596,26.4410464,26.3593886,0,38.9447630000001,26.3686796,0,38.9447576000001,0,26.2187558,38.1199999999973,26.1199999999983,26.0399999999972,0,38.1199999999973,26.0399999999972,0,38.1199999999973,0,26.0399999999972
28.1474283070401,19.6241775279599,18.4995590510908,0,28.2516070578522,18.5406924930612,0,28.6908607701656,0,16.8696435013488,38.9873147046762,26.4810219783976,26.3818640278917,0,38.987314602133,26.3795075540061,0,38.9873167213564,0,26.2439210418376,38.1649999999957,26.1650000000025,26.0549999999949,0,38.1649999999957,26.0549999999949,0,38.1649999999957,0,26.0549999999949
30.6146011626004,19.306307751406,19.0328885131894,0,30.7515750244068,19.1253614936655,0,30.8837429844326,0,16.7188481883798,39.0009416758404,26.4969186425608,26.3856550724024,0,39.0009415064781,26.3819690702006,0,39.0009422262681,0,26.2512180751969,38.1799999999946,26.1799999999953,26.0599999999981,0,38.1799999999946,26.0599999999981,0,38.1799999999946,0,26.0599999999981
29.1620555131091,20.1446937466811,18.5979631528854,0,29.1842983111965,18.6189386724041,0,29.9876905067258,0,16.8847332545171,39.0130902920082,26.5209833504099,26.3806853227459,0,39.0130870901639,26.377615522541,0,39.0130856173155,0,26.2540478995902,38.1950000000046,26.1950000000035,26.0650000000016,0,38.1950000000046,26.0650000000016,0,38.1950000000046,0,26.0650000000016
29.9440251459232,19.1256776709181,18.9529428738232,0,30.0723737806076,19.053284405109,0,30.0836231381817,0,16.775050839668,39.0382792760181,26.5291876018099,26.3912752036199,0,39.0382794570136,26.390758280543,0,39.0382839819005,0,26.2630602714932,38.2250000000026,26.2250000000012,26.0749999999983,0,38.2250000000026,26.0749999999983,0,38.2250000000026,0,26.0749999999983
31.9931853612187,19.7891490379202,19.1060496306085,0,32.0874870235635,19.1404074825993,0,32.2435213683839,0,16.5472583832828,39.0553206006212,26.5470781828236,26.4001019184143,0,39.0553243864053,26.3917384831342,0,39.0553160066358,0,26.2705666340551,38.2399999999958,26.2399999999981,26.0799999999964,0,38.2399999999958,26.0799999999964,0,38.2399999999958,0,26.0799999999964
29.2700327247708,20.0177285444999,18.6084827431749,0,29.4651560941954,18.684343925153,0,29.9499503113333,0,16.8504335604326,39.083517113492,26.5825671934843,26.4075973966162,0,39.0835235128715,26.4060617879479,0,39.0835163378096,0,26.2905468803026,38.2699999999956,26.2699999999981,26.0899999999972,0,38.2699999999956,26.0899999999972,0,38.2699999999956,0,26.0899999999972
33.0786737681742,19.8590497244199,19.2987642083039,0,33.1626548768178,19.3743047303328,0,33.3878672711958,0,16.4914620201045,39.5035461999998,28.9960444000001,26.5000016,0,39.5035467999998,26.5000582,0,39.5035355999999,0,26.4985962,38.75,28.75,26.25,0,38.75,26.25,0,38.75,0,26.25
29.359900608289,19.5715359215829,18.818627548458,0,29.3159296355739,18.7978322579541,0,29.8474939390311,0,16.8601388156089,39.5402898370695,27.039925265773,26.5341188756645,0,39.5402915125953,26.530118760111,0,39.5402934770047,0,26.4700350415993,38.75,26.75,26.25,0,38.75,26.25,0,38.75,0,26.25
